10707127,0,MEDINA AVE,27,St. Clair-Superior,35,73,2555,7,7
10707129,8009,MEDINA AVE,27,St. Clair-Superior,35,73,2190,7,7
10708002,1175,E 79 ST,27,St. Clair-Superior,31,0,3379,7,7
10708003,1179,79 ST,0, ,35,109,3815,7,0
10708004,1183,E 79 ST,27,St. Clair-Superior,34,0,4522,7,7
10708005,1185,E 79 ST,27,St. Clair-Superior,30,0,3990,7,7
10708006,0,E 79 ST,27,St. Clair-Superior,30,133,3990,7,7
10708008,1195,E 79 ST,27,St. Clair-Superior,29,0,3886,7,7
10708009,1197,79 ST,0, ,30,0,4020,7,0
10708010,0,E 79 ST,27,St. Clair-Superior,30,0,4020,7,7
10708012,0,E 79 ST,27,St. Clair-Superior,35,134,4690,7,7
10708015,1221,79 ST,27,St. Clair-Superior,36,134,4824,7,7
10708019,1235,E 79 ST,27,St. Clair-Superior,36,135,4860,7,7
10708023,1249,E 79 ST,27,St. Clair-Superior,40,0,5388,7,7
10708025,1257,E 79 ST,27,St. Clair-Superior,40,136,5440,7,7
10708027,1267,E 79 ST,27,St. Clair-Superior,40,0,5440,7,7
10708036,0,SUPERIOR AVE,27,St. Clair-Superior,44,0,7324,7,7
10708041,8041,SUPERIOR AVE,27,St. Clair-Superior,50,0,4950,7,7
10708051,0,E 81 ST,27,St. Clair-Superior,35,92,3220,7,7
10708052,0,E 81 ST,27,St. Clair-Superior,35,92,3220,7,7
10708070,0,KOSCIUSZKO AVE,27,St. Clair-Superior,40,100,4000,7,7
10708073,8012,KOSCIUSZKO AVE,27,St. Clair-Superior,40,0,4000,7,7
10708078,7920,KOSCIUSKO AVE,27,St. Clair-Superior,40,100,3200,7,7
10708081,1184,E 80 ST,27,St. Clair-Superior,42,142,5822,7,7
10708083,0,E 80 ST,27,St. Clair-Superior,40,142,5680,7,7
10708084,1194,E 80 ST,0, ,40,142,5680,7,0
10708089,1214,E 80 ST,27,St. Clair-Superior,40,142,5680,7,7
10708091,1220,E 80 ST,27,St. Clair-Superior,40,142,5680,7,7
10708100,1260,E 80 ST,27,St. Clair-Superior,40,142,5680,7,7
10708112,1235,E 80 ST,27,St. Clair-Superior,40,0,5640,7,7
10708115,1229,E 80 ST,27,St. Clair-Superior,40,141,5640,7,7
10708126,1189,E 80 ST,27,St. Clair-Superior,40,0,5640,7,7
10708127,1185,E 80 ST,27,St. Clair-Superior,0,0,5360,7,7
10709001,8100,KOSCIUSZKO AVE,27,St. Clair-Superior,40,0,4000,7,7
10709002,8108,KOSCIUSZKO AVE,0, ,40,107,4280,7,0
10709010,8308,KOSCIUSZKO AVE,27,St. Clair-Superior,40,0,3900,7,7
10709018,1194,E 85 ST,27,St. Clair-Superior,35,63,2205,7,7
10709042,8300,SUPERIOR AVE,27,St. Clair-Superior,38,0,4256,7,7
10709050,1184,E 82 ST,27,St. Clair-Superior,41,76,3116,7,7
10709067,1240,E 82 ST,27,St. Clair-Superior,33,76,2508,7,7
10709068,1242,E 82 ST,27,St. Clair-Superior,33,76,2508,7,7
10709086,1235,E 82 ST,27,St. Clair-Superior,33,76,2508,7,7
10709090,1223,E 82 ST,0, ,33,76,2508,7,0
10709098,0,E 82 ST,27,St. Clair-Superior,33,76,2508,7,7
10709099,1193,E 82 ST,27,St. Clair-Superior,33,76,2508,7,7
10709110,1206,E 83 ST,27,St. Clair-Superior,33,76,2508,7,7
10709111,1210,E 83 ST,27,St. Clair-Superior,33,76,2508,7,7
10709125,0,E 83 ST,27,St. Clair-Superior,35,76,2660,7,7
10709126,0,E 83 ST,27,St. Clair-Superior,35,76,2660,7,7
10709127,0,E 83 ST,27,St. Clair-Superior,35,76,2660,7,7
10709131,1259,E  83 ST,28, ,34,76,2584,7,7
10709132,0,E 83 ST,27,St. Clair-Superior,34,76,2584,7,7
10709135,0,E 83 ST,27,St. Clair-Superior,34,76,2584,7,7
10709141,1205,E 83 ST,27,St. Clair-Superior,83,76,6270,7,7
10709144,1201,E 83 ST,27,St. Clair-Superior,83,76,6270,7,7
10709148,1189,E 83 ST,27,St. Clair-Superior,33,76,2508,7,7
10709154,1184,E 84 ST,27,St. Clair-Superior,35,105,3675,7,7
10709166,0,E 84 ST,27,St. Clair-Superior,40,105,4200,7,7
10709169,1238,E 84 ST,27,St. Clair-Superior,40,105,4200,7,7
10709171,1246,84 ST,0, ,40,105,4200,7,0
10709176,1259,E 84 ST,27,St. Clair-Superior,40,105,4200,7,7
10709178,1251,84 ST,0, ,40,105,4200,7,0
10709184,1227,E 84 ST,0, ,40,105,4200,7,0
10709185,0,E 84 ST,27,St. Clair-Superior,35,105,3675,7,7
10709198,1179,E 84 ST,27,St. Clair-Superior,33,90,2970,7,7
10709200,0,E 84 ST,27,St. Clair-Superior,0,0,2958,7,7
10709201,1191,E 81 ST,27,St. Clair-Superior,20,60,1200,7,7
10709202,0,E 81 ST,27,St. Clair-Superior,28,60,1680,7,7
10709203,0,E 81 ST,27,St. Clair-Superior,20,60,1200,7,7
10709204,1195,E 81 ST,27,St. Clair-Superior,20,60,1200,7,7
10709205,1193,E 81 ST,27,St. Clair-Superior,20,60,1200,7,7
10709206,1189,E 81 ST,27,St. Clair-Superior,20,60,1200,7,7
10709207,1187,E 81 ST,27,St. Clair-Superior,199,60,17424,7,7
10709208,0,E 81 ST,27,St. Clair-Superior,20,60,1200,7,7
10709210,0,E 84 ST,27,St. Clair-Superior,40,102,3672,7,7
10710001,0,KOSCIUSKO AVE,27,St. Clair-Superior,30,0,3000,7,7
10710002,8506,KOSCIUSKO AVE,27,St. Clair-Superior,30,100,3000,7,7
10710003,8510,KOSCIUSZKO AVE,27,St. Clair-Superior,30,100,3000,7,7
10710004,8512,KOSCIUSZKO AVE,27,St. Clair-Superior,30,100,3000,7,7
10710007,0,KOSCIUSKO AVE,27,St. Clair-Superior,30,100,3000,7,7
10710008,0,KOSCIUSZKO AVE,27,St. Clair-Superior,30,100,3000,7,7
10710017,1242,E 89 ST,27,St. Clair-Superior,35,140,4900,7,7
10710022,1258,E 89 ST,27,St. Clair-Superior,35,140,4900,7,7
10710027,1276,E 89 ST,0, ,30,141,4230,7,0
10710028,0,E 89 ST,27,St. Clair-Superior,30,141,4230,7,7
10710029,8807,SUPERIOR AVE,27,St. Clair-Superior,0,0,5948,7,7
10710030,8805,SUPERIOR AVE,27,St. Clair-Superior,50,0,6000,7,7
10710034,0,SUPERIOR AVE,27,St. Clair-Superior,64,0,5985,7,7
10710053,1199,E 85 ST,27,St. Clair-Superior,35,64,2240,7,7
10710057,0,85 ST,0, ,35,64,2240,7,0
10710058,1181,E 85 ST,27,St. Clair-Superior,35,64,2240,7,7
10710064,0,E 86 ST,27,St. Clair-Superior,35,64,2240,7,7
10710072,1230,E 86 ST,0, ,40,64,2560,7,0
10710074,1236,E 86 ST,27,St. Clair-Superior,40,64,2560,7,7
10710078,1252,E 86 ST,27,St. Clair-Superior,40,64,2560,7,7
10710079,0,E 86 ST,27,St. Clair-Superior,40,64,2560,7,7
10710081,1233,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710083,1205,E 86 ST,27,St. Clair-Superior,100,0,6300,7,7
10710084,1201,E 86 ST,27,St. Clair-Superior,100,0,6300,7,7
10710085,1193,E 86 ST,0, ,100,0,6300,7,0
10710087,0,E 87 ST,27,St. Clair-Superior,50,108,5400,7,7
10710104,1238,E 87 ST,27,St. Clair-Superior,35,115,4025,7,7
10710109,1251,E 87 ST,27,St. Clair-Superior,30,138,4149,7,7
10710111,1243,E 87 ST,27,St. Clair-Superior,35,118,4130,7,7
10710131,1241,E 86 ST,27,St. Clair-Superior,25,63,1575,7,7
10710132,1239,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710133,1231,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710134,1229,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710135,1227,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710136,1237,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710137,1235,E 86 ST,27,St. Clair-Superior,20,63,1260,7,7
10710138,0,E 85 ST,27,St. Clair-Superior,1,64,64,7,7
10711023,1192,ANSEL RD,28,Hough,70,0,5684,7,7
10711032,9005,ANN CT,0, ,47,68,2992,7,0
10711034,8999,ANN CT,0, ,33,100,3300,7,0
10711036,8987,ANN CT,28,Hough,34,100,3400,7,7
10712014,1327,CRAWFORD RD,28,Hough,0,0,4999,7,7
10712016,0,E 91 ST,28,Hough,40,125,5000,7,7
10712028,1383,91 ST,0, ,35,128,5662,7,0
10712030,9209,WADE PARK AVE,28,Hough,30,60,1800,7,7
10712041,1356,92 ST,0, ,35,60,2100,7,0
10712042,1350,92 ST,0, ,38,60,2280,7,0
10712046,1334,E 92 ST,0, ,35,60,2100,7,0
10712047,1332,E 92 ST,28,Hough,38,85,3230,7,7
10712048,1326,E 92 ST,0, ,40,86,3440,7,0
10712050,1320,E 92 ST,28,Hough,40,0,3440,7,7
10712051,1316,E 92 ST,28,Hough,40,0,3440,7,7
10712053,1311,92 ST,0, ,40,0,4400,7,0
10712057,0,E 92 ST,28,Hough,40,110,4400,7,7
10712063,1351,E 92 ST,28,Hough,40,110,4400,7,7
10712065,1359,E 92 ST,28,Hough,40,110,4400,7,7
10712071,1379,E 92 ST,28,Hough,33,110,3630,7,7
10712072,1383,E 92 ST,28,Hough,35,110,3850,7,7
10712092,1322,E 93 ST,28,Hough,40,110,4400,7,7
10712094,1315,E 93 ST,28,Hough,132,141,9677,7,7
10712095,1319,E 93 ST,28,Hough,44,110,4844,7,7
10712138,1375,E 94 ST,0, ,35,100,3500,7,0
10712165,1384,ANSEL RD,28,Hough,40,117,4680,7,7
10713023,1464,E 94 ST,28,Hough,62,83,3844,7,7
10713029,9213,WADE PARK AVE,28,Hough,40,0,4800,7,7
10713056,9103,MORRIS CT,28,Hough,37,75,2775,7,7
10713059,9108,SHIPHERD AVE,28,Hough,38,75,2850,7,7
10713061,9111,SHIPHERD AVE,28,Hough,37,74,2738,7,7
10713066,0,E 92 ST,28,Hough,75,0,6000,7,7
10713084,0,E 92 ST,28,Hough,35,110,3850,7,7
10713085,1453,E 92 ST,28,Hough,35,110,3850,7,7
10713090,1435,E 92 ST,28,Hough,35,110,3850,7,7
10713098,1409,92 ST,0, ,35,110,3850,7,0
10713101,1399,92 ST,0, ,35,110,3850,7,0
10713103,1391,E 92 ST,28,Hough,35,110,3850,7,7
10713107,1400,E 93 ST,28,Hough,35,110,3850,7,7
10713108,1404,E 93 ST,28,Hough,35,110,3850,7,7
10713110,1412,E 93 ST,28,Hough,35,110,3850,7,7
10713120,0,E 93 ST,28,Hough,44,110,4400,7,7
10713125,1464,E 93 ST,28,Hough,40,110,4400,7,7
10713132,1447,E 93 ST,28,Hough,40,110,4400,7,7
10713159,1430,94 ST,0, ,35,100,3500,7,0
10713182,1409,E 94 ST,0, ,35,100,3500,7,0
10713210,9221,WADE PARK AVE,0, ,40,45,1800,7,0
10713213,9317,WADE PARK AVE,0, ,78,0,9949,7,0
10714001,9020,SUPERIOR AVE,28,Hough,34,0,3604,7,7
10714002,0,SUPERIOR AVE,28,Hough,33,0,3366,7,7
10714006,0,SUPERIOR AVE,28,Hough,38,0,4598,7,7
10714007,8912,SUPERIOR AVE,28,Hough,38,116,4408,7,7
10714016,8600,SUPERIOR AVE,28,Hough,80,0,11200,7,7
10714031,1365,E 85 ST,28,Hough,40,106,4240,7,7
10714032,1369,E 85 ST,28,Hough,40,106,4240,7,7
10714036,1360,E 86 ST,28,Hough,40,130,5200,7,7
10714048,1315,E 86 ST,28,Hough,39,114,5016,7,7
10714060,1359,E 86 ST,28,Hough,37,0,4218,7,7
10714061,1363,E 86 ST,28,Hough,34,114,3876,7,7
10714069,1358,E 88 ST,28,Hough,20,114,2280,7,7
10714071,1350,E 88 ST,28,Hough,14,114,1596,7,7
10714085,0,E 88 ST,28,Hough,40,111,4440,7,7
10714087,1335,E 88 ST,28,Hough,33,112,3696,7,7
10714094,1359,E 88 ST,28,Hough,40,0,3840,7,7
10714099,1377,E 88 ST,28,Hough,36,109,3924,7,7
10714107,0,E 89 ST,28,Hough,40,50,2000,7,7
10714113,1326,E 89 ST,28,Hough,40,50,2000,7,7
10714115,1318,E 89 ST,28,Hough,37,50,1850,7,7
10714120,1323,E  89 ST,14, ,35,75,5250,7,7
10714123,1333,E 89 ST,28,Hough,35,75,2625,7,7
10714151,1334,E 90 ST,28,Hough,35,75,2625,7,7
10714154,0,E 90 ST,28,Hough,0,0,2624,7,7
10714156,1316,E 90 ST,28,Hough,35,75,2625,7,7
10714165,1339,E 90 ST,28,Hough,35,93,3255,7,7
10714177,1383,E 90 ST,0, ,38,90,3420,7,0
10714191,1336,E 91 ST,28,Hough,34,100,3400,7,7
10715001,0,E 91 ST,28,Hough,38,83,3154,7,7
10715002,0,E 91 ST,28,Hough,40,101,4040,7,7
10715030,0,E 89 ST,28,Hough,34,0,1360,7,7
10715031,8817,WADE PARK AVE,28,Hough,104,0,8235,7,7
10715037,8513,WADE PARK AVE,28,Hough,34,0,4760,7,7
10715039,0,WADE PARK AVE,28,Hough,34,140,4760,7,7
10715057,0,E 85 ST,28,Hough,45,106,4770,7,7
10715058,1383,E 85 ST,28,Hough,37,40,1480,7,7
10715060,0,DECKER AVE,28,Hough,30,102,3060,7,7
10715065,8512,DECKER AVE,28,Hough,50,0,2000,7,7
10715080,0,E 86 ST,28,Hough,40,134,5360,7,7
10715082,0,E 86 ST,28,Hough,34,115,3910,7,7
10715091,0,E 86 ST,28,Hough,34,115,3910,7,7
10715098,1391,E 86 ST,28,Hough,40,0,4560,7,7
10715099,0,E 86 ST,28,Hough,40,0,4560,7,7
10715107,0,E 88 ST,0, ,35,104,3640,7,0
10715131,1439,88 ST,0, ,32,87,2784,7,0
10715139,0,E 88 ST,28,Hough,35,87,3045,7,7
10715141,0,E 88 ST,28,Hough,35,87,3045,7,7
10715153,1406,E 89 ST,28,Hough,33,85,2805,7,7
10715169,0,E 89 ST,28,Hough,0,0,3129,7,7
10715201,1408,E 90 ST,28,Hough,35,75,2625,7,7
10715241,0,E 90 ST,0, ,29,0,3132,7,0
10716032,8816,BIRCHDALE AVE,0, ,40,60,2400,7,0
10716048,8809,BLAINE AVE,28,Hough,28,122,3416,7,7
10716049,0,BLAINE AVE,28,Hough,43,61,2178,7,7
10716050,0,BLAINE AVE,28,Hough,33,122,4026,7,7
10716055,0,BLAINE AVE,28,Hough,50,0,6100,7,7
10716057,1545,E 86 ST,28,Hough,70,0,8540,7,7
10716058,0,BLAINE AVE,28,Hough,50,123,6150,7,7
10716059,0,BLAINE AVE,28,Hough,50,123,6150,7,7
10716073,0,BLAINE AVE,28,Hough,22,0,2370,7,7
10716086,0,KENMORE AVE,28,Hough,40,105,4200,7,7
10716088,0,KENMORE AVE,28,Hough,0,0,4199,7,7
10716112,8911,MERIDIAN AVE,0, ,35,140,56012,7,0
10716113,8903,MERIDIAN AVE,28,Hough,0,0,4500,7,7
10716115,8817,MERIDIAN AVE,0, ,40,136,5440,7,0
10716116,0,MERIDIAN AVE,28,Hough,40,108,4320,7,7
10716119,0,MERIDIAN AVE,28,Hough,40,80,3200,7,7
10716120,8719,MERIDIAN AVE,0, ,40,80,3200,7,0
10716121,0,MERIDIAN AVE,28,Hough,0,0,3599,7,7
10716125,8619,MERIDIAN AVE,28,Hough,40,90,3600,7,7
10716126,8615,MERIDIAN AVE,28,Hough,40,90,3600,7,7
10716162,0,HARKNESS RD,28,Hough,40,120,4800,7,7
10716177,0,E 86 ST,0, ,35,120,4200,7,0
10716178,1533,E 86 ST,28,Hough,40,0,5200,7,7
10717003,9118,WADE PARK AVE,28,Hough,42,100,4168,7,7
10717054,8925,MARIDIAN AVE,28,Hough,40,97,3880,7,7
10717055,0,MARIDIAN AVE,28,Hough,0,0,5591,7,7
10717068,9105,KENMORE AVE,28,Hough,40,105,4200,7,7
10717091,0,BIRCHDALE AVE,28,Hough,40,59,2360,7,7
10717094,9114,BIRCHDALE DR,28,Hough,0,0,2367,7,7
10717114,9129,BIRCHDALE AVE,28,Hough,40,62,2480,7,7
10718042,1662,CRAWFORD RD,28,Hough,50,0,20600,7,7
10719034,1720,E 90 ST,28,Hough,50,0,5000,7,7
10720001,1591,CRAWFORD RD,28,Hough,104,0,13000,7,7
10720030,1600,HOLYROOD AVE,28,Hough,78,0,7800,7,7
10720037,1619,HOLYROOD AVE,28,Hough,34,120,4080,7,7
10720044,0,E 90 ST,28,Hough,117,40,4680,7,7
10720045,1653,HOLYROOD AVE,28,Hough,80,122,4160,7,7
10720049,9218,EDMUNDS AVE,28,Hough,85,222,12197,7,7
10720082,0,E 93 ST,28,Hough,40,0,5000,7,7
10720104,0,HOLYROOD AVE,28,Hough,32,0,1260,7,7
10720108,0,HOLYROOD AVE,28,Hough,38,0,2336,7,7
10720110,0,HOLYROOD AVE,28,Hough,55,0,1300,7,7
10720111,0,HOLYROOD AVE,28,Hough,35,0,1645,7,7
10720112,0,HOLYROOD AVE,28,Hough,32,0,1696,7,7
10720120,0,EDMUNDS AVE,28,Hough,20,150,3000,7,7
10721031,0,TALBOT AVE,28,Hough,35,85,2961,7,7
10721051,1532,ANSEL RD,28,Hough,69,301,20672,7,7
10721057,0,EAST 92 STREET,14, ,40,110,5178,7,7
10721066,0,Kenmore,0, ,33,30,975,7,0
10721068,1580,E 94 ST,28,Hough,33,70,2310,7,7
10721071,1592,94 ST,0, ,39,70,2730,7,0
10721077,1605,E 94 ST,28,Hough,41,70,2870,7,7
10722005,0,E 93 ST,28,Hough,29,16,464,7,7
10722030,1644,ANSEL RD,28,Hough,148,0,19126,7,7
10722032,1628,ANSEL RD,28,Hough,35,120,3640,7,7
10722044,9403,EDMUNDS AVE,28,Hough,30,111,3330,7,7
10722065,0,E 93 ST,28,Hough,31,91,2821,7,7
10723006,0,E 105 ST,28,Hough,40,0,5120,8,8
10723014,1378,E 105 ST,0, ,42,0,4620,8,0
10723021,1397,MARTIN LUTHER K,28,Hough,0,0,22597,8,8
10723041,10307,CHURCHILL AVE,28,Hough,32,120,3840,8,8
10725003,1529,EAST BLVD,28,Hough,0,0,46958,8,8
10802100,640,91 ST,0, ,36,115,4140,8,0
10803006,708,E 91 ST,32,Glenville,45,115,5175,8,8
10803008,0,E 91 ST,32,Glenville,38,0,4370,8,8
10803017,0,E 90 ST,32,Glenville,45,154,6930,8,8
10803018,0,E 90 ST,32,Glenville,25,45,1125,8,8
10803019,0,ESTERBROOK AVE,0, ,58,88,5938,8,0
10803035,0,E 88,32,Glenville,0,0,583,8,8
10803049,771,E 88 ST,32,Glenville,50,0,12550,8,8
10803054,8905,ESTERBROOK AVE,32,Glenville,40,95,3800,8,8
10803056,8908,ESTERBROOK AVE,32,Glenville,40,84,3360,8,8
10803066,791,E  88 ST,13, ,40,15,1000,8,8
10804005,10804,93 AVE,32,Glenville,30,78,2340,8,8
10804006,641,E 93 ST,32,Glenville,30,79,2370,8,8
10804040,0,E 94 ST,32,Glenville,30,120,3600,8,8
10804055,656,E 96 ST,32,Glenville,40,96,3840,8,8
10805021,667,E 96 ST,32,Glenville,38,73,2774,8,8
10805025,670,97 ST,0, ,38,80,3040,8,0
10805026,666,E 97 ST,32,Glenville,38,80,3040,8,8
10805029,654,97 ST,0, ,38,80,3040,8,0
10805046,0,E 97 ST,32,Glenville,34,84,2856,8,8
10805047,587,E 97 ST,0, ,34,93,3162,8,0
10805050,599,E 97 ST,32,Glenville,34,100,3400,8,8
10805061,643,97 ST,0, ,38,100,3800,8,0
10805066,661,E 97 ST,32,Glenville,38,100,3800,8,8
10805075,652,E 99 ST,32,Glenville,50,156,7950,8,8
10805077,642,E 99 ST,32,Glenville,50,168,8400,8,8
10805078,0,E 99 ST,32,Glenville,50,169,8450,8,8
10806003,739,E 90 ST,0, ,50,150,7500,8,0
10806005,747,E 90 ST,32,Glenville,50,105,5250,8,8
10806013,789,E 90 ST,32,Glenville,55,53,2915,8,8
10806022,9117,ST CLAIR AVE,32,Glenville,53,0,5247,8,8
10806023,9203,ST CLAIR AVE,32,Glenville,53,0,3127,8,8
10806032,754,93 ST,0, ,40,105,4200,8,0
10806060,738,E 92 ST,32,Glenville,40,105,4200,8,8
10807008,0,E 93 & COBB CT,32,Glenville,35,85,2975,8,8
10807009,729,E 93 ST,32,Glenville,35,85,2975,8,8
10807023,9311,ST CLAIR AVE,32,Glenville,61,108,5940,8,8
10807029,9805,ST CLAIR AVE,32,Glenville,40,0,4708,8,8
10807047,676,E 99 ST,32,Glenville,41,140,5740,8,8
10807048,675,LOWELL AVE,32,Glenville,186,54,9391,8,8
10807050,679,E 96 ST,32,Glenville,41,95,3895,8,8
10807051,705,E 96 ST,32,Glenville,55,151,8305,8,8
10807056,701,E 96 ST,32,Glenville,35,0,14390,8,8
10807075,742,E 96 ST,32,Glenville,33,70,2310,8,8
10807090,0,E 96 ST,32,Glenville,29,70,2030,8,8
10807101,9314,LOWELL AVE,32,Glenville,38,0,6878,8,8
10807104,701,E 95 ST,32,Glenville,35,70,2450,8,8
10807125,762,E 95 ST,32,Glenville,34,70,2380,8,8
10807129,0,E 95 ST,32,Glenville,35,70,2450,8,8
10807133,734,E 95 ST,32,Glenville,33,70,2310,8,8
10807140,710,E 95 ST,32,Glenville,33,70,2310,8,8
10808018,9920,ELK AVE,32,Glenville,45,166,7470,8,8
10808019,9916,ELK AVE,32,Glenville,40,90,3600,8,8
10808020,9914,ELK AVE,32,Glenville,46,112,5152,8,8
10808022,547,E 99 ST,32,Glenville,41,0,3560,8,8
10808038,621,E 99 ST,32,Glenville,50,200,10000,8,8
10808045,1,COLONIAL AVE,32,Glenville,65,40,2600,8,8
10808078,605,E 101 ST,32,Glenville,40,122,4880,8,8
10808086,0,E 102 ST,32,Glenville,40,120,4800,8,8
10808090,598,E 102 ST,32,Glenville,46,122,5612,8,8
10808091,594,E 102 ST,32,Glenville,45,123,5535,8,8
10808094,580,E 102 ST,0, ,40,122,4880,8,0
10808113,532,E 102 ST,32,Glenville,40,61,2440,8,8
10809023,729,E 99 ST,32,Glenville,40,0,4400,8,8
10809027,10003,ST CLAIR AVE,32,Glenville,42,0,5460,8,8
10809034,0,ST CLAIR AVE,32,Glenville,40,0,5200,8,8
10809035,10119,ST CLAIR AVE,32,Glenville,40,150,6568,8,8
10809038,706,E 102 ST,0, ,80,135,10800,8,0
10809046,674,E 102 ST,0, ,40,122,4880,8,0
10809063,647,E 101 ST,32,Glenville,30,122,3660,8,8
10809065,655,E 101 ST,32,Glenville,30,122,3660,8,8
10809086,702,E 101 ST,32,Glenville,40,46,1840,8,8
10809090,684,101 ST,0, ,40,127,5080,8,0
10809109,704,E 101 ST,32,Glenville,40,75,3000,8,8
10810004,0,ELK AVE,32,Glenville,40,130,5200,8,8
10810005,10319,ELK AVE,32,Glenville,40,130,5200,8,8
10810026,569,E 102 ST,32,Glenville,28,130,3640,8,8
10810032,0,E 103 ST,32,Glenville,40,77,3080,8,8
10811002,0,E 102 ST,32,Glenville,48,130,6240,8,8
10811026,693,E 102 ST,32,Glenville,39,84,3276,8,8
10811049,578,E 105 ST,32,Glenville,51,109,5559,8,8
10811054,10316,BARRETT AVE,32,Glenville,45,0,5715,8,8
10811069,618,E 103 ST,32,Glenville,50,142,7100,8,8
10811086,629,E 103 ST,32,Glenville,50,137,6850,8,8
10811087,625,E 103 ST,32,Glenville,31,69,2139,8,8
10811104,10318,COLONIAL AVE,32,Glenville,40,90,3600,8,8
10811116,10309,COLONIAL AVE,32,Glenville,36,100,3600,8,8
10811118,10301,COLONIAL AVE,32,Glenville,40,100,4000,8,8
10811120,582,E 105 ST,32,Glenville,44,110,4840,8,8
10812010,620,E 107 ST,32,Glenville,35,102,3570,9,8
10812030,603,E 106 ST,32,Glenville,50,130,6500,9,8
10812031,605,E 106 ST,32,Glenville,56,0,7280,9,8
10812032,611,E 106 ST,32,Glenville,50,0,6500,9,8
10812033,615,E 106 ST,32,Glenville,62,0,8060,9,8
10812047,0,ST CLAIR AVE,0, ,102,228,21900,9,0
10812048,1,ST CLAIR AVE,32,Glenville,56,0,11275,9,8
10813006,533,E 105 ST,32,Glenville,43,0,4000,8,8
10813008,0,E 105 ST,32,Glenville,37,0,4000,8,8
10813017,10522,REMINGTON AVE,0, ,40,80,3200,9,0
10813021,10536,REMINGTON AVE,0, ,40,80,3200,9,0
10813034,10539,REMINGTON AVE,32,Glenville,40,80,3200,9,8
10813065,0,DUPONT AVE,32,Glenville,31,104,3224,9,8
10813073,0,E 108 ST,32,Glenville,35,60,2100,9,8
10813082,501,E 106 ST,32,Glenville,27,112,2912,9,8
10813084,497,E 106 ST,32,Glenville,31,112,3472,9,8
10813119,0,E 107 NONE,32,Glenville,67,0,5360,9,8
10813120,0,GLENVILLE AVE,32,Glenville,66,80,5280,9,8
10813121,0,GLENVILLE AVE,32,Glenville,33,80,2640,9,8
10813122,10561,GLENVILLE AVE,32,Glenville,33,80,2640,9,8
10813127,10541,GLENVILLE AVE,32,Glenville,35,80,2800,9,8
10813130,10529,GLENVILLE AVE,32,Glenville,35,80,2800,9,8
10813133,10517,GLENVILLE AVE,32,Glenville,35,80,2800,9,8
10813138,10516,GLENVILLE AVE,0, ,35,81,2835,8,0
10813153,0,CLAIRDOAN AVE,32,Glenville,105,86,8925,8,8
10813154,10513,CLAIRDOAN AVE,32,Glenville,40,0,3440,8,8
10813172,566,107 ST,32,Glenville,35,117,4095,9,8
10814007,620,E 109 ST,0, ,33,0,5280,9,0
10814012,0,E 110 ST,32,Glenville,50,100,5000,9,8
10814029,547,109 ST,0, ,35,120,4200,9,0
10814099,613,E 107 ST,32,Glenville,40,0,6240,9,8
10815083,452,GLENVIEW AVE &,32,Glenville,40,100,4000,9,8
10815104,536,E 110 ST,0, ,40,100,4000,9,0
10816012,10617,DUPONT AVE,32,Glenville,40,120,4800,9,8
10817008,0,E 108 AVE,32,Glenville,25,65,1628,9,8
10817018,0,E 109 ST,32,Glenville,1,105,34848,9,8
10817022,0,E 110 ST,32,Glenville,34,100,3400,9,8
10819031,9110,YALE AVE,32,Glenville,40,100,4000,8,8
10819052,9109,EMPIRE AVE,32,Glenville,34,100,3400,8,8
10820075,856,95 ST,0, ,35,115,4025,8,0
10820083,843,E 93 ST,32,Glenville,50,165,8250,8,8
10820085,827,E 93 ST,32,Glenville,50,165,8250,8,8
10821001,845,E 95 ST,32,Glenville,40,115,4600,8,8
10821005,9604,GARFIELD AVE,0, ,45,120,5400,8,0
10821009,9800,GARFIELD AVE,0, ,40,120,4800,8,0
10821043,9500,YALE AVE,32,Glenville,35,100,3500,8,8
10821060,10104,YALE AVE,32,Glenville,35,100,3500,8,8
10821071,0,EMPIRE AVE,32,Glenville,35,100,3500,8,8
10821087,9309,EMPIRE AVE,32,Glenville,35,100,3500,8,8
10822019,10402,E GARFIELD AVE,0, ,34,120,4080,8,0
10823013,1,ST CLAIR AVE,32,Glenville,36,150,4464,8,8
10823027,0,BORN AVE & E 10,32,Glenville,45,60,4560,8,8
10823034,0,E 102 ST,32,Glenville,10,0,2060,8,8
10823040,751,E 102 ST,32,Glenville,37,105,3885,8,8
10823041,753,E 102 ST,32,Glenville,27,105,2835,8,8
10823042,755,E 102 ST,0, ,27,105,2835,8,0
10823044,744,E 103 ST,32,Glenville,60,142,8520,8,8
10823045,740,103 ST,32,Glenville,34,142,4828,8,8
10823050,733,E 103 ST,32,Glenville,40,143,5720,8,8
10824004,0,E 105 ST,32,Glenville,50,205,10260,8,8
10824041,813,E 100 ST,32,Glenville,40,82,3280,8,8
10824052,774,E 102 ST,32,Glenville,35,82,2870,8,8
10824058,10211,FOLK AVE,32,Glenville,32,69,2208,8,8
